00:00:01.042|Info    |PLTAGDIA|192.168.70.250      |Tag diagnostic process start on tag 201306
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #11: ProcessingTime = "0.00:00:05.016", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:13:20.659 UTC", EndTimestamp = "2026-04-30 07:13:25.675 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #12: ProcessingTime = "0.00:00:16.550", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:13:25.675 UTC", EndTimestamp = "2026-04-30 07:13:42.226 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #13: ProcessingTime = "0.00:00:14.673", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:13:42.226 UTC", EndTimestamp = "2026-04-30 07:13:56.9 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #14: ProcessingTime = "0.00:00:04.110", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:13:56.9 UTC", EndTimestamp = "2026-04-30 07:14:01.01 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #15: ProcessingTime = "0.00:00:13.956", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:14:01.01 UTC", EndTimestamp = "2026-04-30 07:14:14.966 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #16: ProcessingTime = "0.00:00:04.282", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:14:14.966 UTC", EndTimestamp = "2026-04-30 07:14:19.248 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #17: ProcessingTime = "0.00:00:10.907", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 07:14:19.248 UTC", EndTimestamp = "2026-04-30 07:14:30.155 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #18: ProcessingTime = "0.00:00:12.764", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:14:30.155 UTC", EndTimestamp = "2026-04-30 07:14:42.92 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #19: ProcessingTime = "0.00:00:07.584", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:14:42.92 UTC", EndTimestamp = "2026-04-30 07:14:50.504 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #20: ProcessingTime = "0.00:00:09.409", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:14:50.504 UTC", EndTimestamp = "2026-04-30 07:14:59.914 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #21: ProcessingTime = "0.00:00:12.720", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:14:59.914 UTC", EndTimestamp = "2026-04-30 07:15:12.634 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #22: ProcessingTime = "0.00:00:13.864", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:15:12.634 UTC", EndTimestamp = "2026-04-30 07:15:26.498 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #23: ProcessingTime = "0.00:00:40.950", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:15:26.498 UTC", EndTimestamp = "2026-04-30 07:16:07.448 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #24: ProcessingTime = "0.00:00:08.458", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:16:07.448 UTC", EndTimestamp = "2026-04-30 07:16:15.907 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #25: ProcessingTime = "0.00:00:01.907", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:16:15.907 UTC", EndTimestamp = "2026-04-30 07:16:17.814 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #26: ProcessingTime = "0.00:00:01.453", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:16:17.814 UTC", EndTimestamp = "2026-04-30 07:16:19.267 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #27: ProcessingTime = "0.00:00:51.029", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:16:19.267 UTC", EndTimestamp = "2026-04-30 07:17:10.296 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #28: ProcessingTime = "0.00:00:02.593", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:17:10.296 UTC", EndTimestamp = "2026-04-30 07:17:12.89 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #29: ProcessingTime = "0.00:00:31.598", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:17:12.89 UTC", EndTimestamp = "2026-04-30 07:17:44.489 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #30: ProcessingTime = "0.00:00:39.772", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:17:44.489 UTC", EndTimestamp = "2026-04-30 07:18:24.261 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #31: ProcessingTime = "0.00:01:04.363", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:18:24.261 UTC", EndTimestamp = "2026-04-30 07:19:28.625 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #32: ProcessingTime = "0.00:00:02.282", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:19:28.625 UTC", EndTimestamp = "2026-04-30 07:19:30.907 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #33: ProcessingTime = "0.00:00:11.423", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:19:30.907 UTC", EndTimestamp = "2026-04-30 07:19:42.331 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #34: ProcessingTime = "0.00:00:09.429", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:19:42.331 UTC", EndTimestamp = "2026-04-30 07:19:51.76 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #35: ProcessingTime = "0.00:00:15.722", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:19:51.76 UTC", EndTimestamp = "2026-04-30 07:20:07.483 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #36: ProcessingTime = "0.00:00:04.828", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:20:07.483 UTC", EndTimestamp = "2026-04-30 07:20:12.311 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #37: ProcessingTime = "0.00:00:08.227", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:20:12.311 UTC", EndTimestamp = "2026-04-30 07:20:20.538 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #38: ProcessingTime = "0.00:00:04.250", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:20:20.538 UTC", EndTimestamp = "2026-04-30 07:20:24.788 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #39: ProcessingTime = "0.00:00:07.172", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:20:24.788 UTC", EndTimestamp = "2026-04-30 07:20:31.961 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #40: ProcessingTime = "0.00:00:13.924", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:20:31.961 UTC", EndTimestamp = "2026-04-30 07:20:45.886 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #41: ProcessingTime = "0.00:00:23.411", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:20:45.886 UTC", EndTimestamp = "2026-04-30 07:21:09.298 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #42: ProcessingTime = "0.00:00:34.288", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:21:09.298 UTC", EndTimestamp = "2026-04-30 07:21:43.586 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #43: ProcessingTime = "0.00:00:07.145", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:21:43.586 UTC", EndTimestamp = "2026-04-30 07:21:50.731 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #44: ProcessingTime = "0.00:00:04.484", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:21:50.731 UTC", EndTimestamp = "2026-04-30 07:21:55.216 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #45: ProcessingTime = "0.00:00:20.802", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:21:55.216 UTC", EndTimestamp = "2026-04-30 07:22:16.019 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #46: ProcessingTime = "0.00:00:30.957", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:22:16.019 UTC", EndTimestamp = "2026-04-30 07:22:46.976 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #47: ProcessingTime = "0.00:00:01.673", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:22:46.976 UTC", EndTimestamp = "2026-04-30 07:22:48.65 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #48: ProcessingTime = "0.00:00:06.204", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:22:48.65 UTC", EndTimestamp = "2026-04-30 07:22:54.854 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #49: ProcessingTime = "0.00:00:04.296", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:22:54.854 UTC", EndTimestamp = "2026-04-30 07:22:59.151 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #50: ProcessingTime = "0.00:00:43.555", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:22:59.151 UTC", EndTimestamp = "2026-04-30 07:23:42.706 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #51: ProcessingTime = "0.00:00:01.906", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:23:42.706 UTC", EndTimestamp = "2026-04-30 07:23:44.613 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #52: ProcessingTime = "0.00:00:09.202", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:23:44.613 UTC", EndTimestamp = "2026-04-30 07:23:53.815 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #53: ProcessingTime = "0.00:00:03.095", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:23:53.815 UTC", EndTimestamp = "2026-04-30 07:23:56.91 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #54: ProcessingTime = "0.00:00:35.749", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:23:56.91 UTC", EndTimestamp = "2026-04-30 07:24:32.66 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #55: ProcessingTime = "0.00:00:57.202", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:24:32.676 UTC", EndTimestamp = "2026-04-30 07:25:29.878 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #56: ProcessingTime = "0.00:00:07.111", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:25:29.878 UTC", EndTimestamp = "2026-04-30 07:25:36.989 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #57: ProcessingTime = "0.00:00:02.781", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:25:36.989 UTC", EndTimestamp = "2026-04-30 07:25:39.77 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #58: ProcessingTime = "0.00:00:07.782", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:25:39.77 UTC", EndTimestamp = "2026-04-30 07:25:47.553 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #59: ProcessingTime = "0.00:00:09.770", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:25:47.553 UTC", EndTimestamp = "2026-04-30 07:25:57.323 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #60: ProcessingTime = "0.00:00:01.922", MissingPart = "False", QtyDone = "2", StartTimestamp = "2026-04-30 07:25:57.323 UTC", EndTimestamp = "2026-04-30 07:25:59.246 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #61: ProcessingTime = "0.00:00:05.611", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:25:59.246 UTC", EndTimestamp = "2026-04-30 07:26:04.858 UTC"
09:26:22.914|Info    |PLWKAREA|172@G               |Job outcome #62: ProcessingTime = "0.00:00:18.056", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 07:26:04.858 UTC", EndTimestamp = "2026-04-30 07:26:22.914 UTC"
09:26:22.914|Info    |PLMASTER|192.168.70.250      |Disable connection (Sender = CNHBlySoltecProcessSector): Result = True
09:26:22.945|Info    |PLWKAREA|172@G               |Start Send Result Data : Completed
09:26:31.684|Info    |PLMASTER|192.168.70.250      |CMD: ka
09:26:31.699|Info    |PLMASTER|192.168.70.250      |RSP: 40
09:26:32.277|Info    |PLWKAREA|172@R               |Job #20 completed successfully in 0.00:00:15.246
09:26:32.277|Info    |PLWKAREA|172@R               |Job #21 begin
09:26:41.717|Info    |PLMASTER|192.168.70.250      |CMD: ka
09:26:41.732|Info    |PLMASTER|192.168.70.250      |RSP: 40
09:26:51.739|Info    |PLMASTER|192.168.70.250      |CMD: ka
09:26:51.770|Info    |PLMASTER|192.168.70.250      |RSP: 40
09:27:01.774|Info    |PLMASTER|192.168.70.250      |CMD: ka
09:27:01.806|Info    |PLMASTER|192.168.70.250      |RSP: 40
09:27:05.806|Info    |PLWKAREA|172@R               |Job #21 completed successfully in 0.00:00:33.528
09:27:05.806|Info    |PLWKAREA|172@R               |Job #22 begin
09:27:11.088|Info    |PLWKAREA|172@R               |Job #22 completed successfully in 0.00:00:05.282
09:27:11.088|Info    |PLWKAREA|172@R               |Job #23 begin
09:27:11.807|Info    |PLMASTER|192.168.70.250      |CMD: ka
09:27:11.838|Info    |PLMASTER|192.168.70.250      |RSP: 40
09:27:12.885|Info    |PLWKAREA|172                 |Starting kit "4011391" @ "2R"
09:27:12.885|Info    |PLMASTER|192.168.70.250      |Enable connection (Sender = CNHBlySoltecProcessSector, Exclusive = False, Interruptible = False, AwakeMode = True): Result = True
09:27:12.885|Info    |PLWKAREA|172@R               |Kit #00000443 "4011391" ("KIT1 Dressing C10-13") started
09:27:12.885|Info    |PLWKAREA|172@R               |Kit Model = "168333-F3H", Quantity = "1", Trolley = ""
09:27:12.885|Info    |PLWKAREA|172@R               |Kit extradata: "DataIns" = "30/04/2026 09:23:10", "DataRealese" = "", "Folder" = "1", "KitIDNumber" = "0000P521C00268702734371", "NumLine" = "172", "PartGroupCodeEng" = "F3H", "PartNumberEngine" = "5802912467", "PartNumberKit" = "0000P521C002687", "SerialNumber" = "2734371", "SerialNumberEngine" = "168333", "User" = "0400336"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #0: Kit = "4011391", Desc = "TUBE RETOUR EAU", P/N = "5801485421", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDD ", "IdFormato" = "1", "IdPartType" = "10260", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "0", "Scaffale" = "311   ", "Sector" = "1", "SectorAlias" = "1", "Sequence" = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #1: Kit = "4011391", Desc = "ECROU B", P/N = "5802273130", QtyTodo = "2"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDM ", "IdFormato" = "1", "IdPartType" = "10506", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "124   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "2"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #2: Kit = "4011391", Desc = "SUPPORT", P/N = "5801606575", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10360", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192240", "Piano" = "0", "Scaffale" = "922   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #3: Kit = "4011391", Desc = "JOINT TURBO", P/N = "994560950", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10493", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "824   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #4: Kit = "4011391", Desc = "VIS", P/N = "5802132980", QtyTodo = "2"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "822   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #5: Kit = "4011391", Desc = "BAGUE", P/N = "994693820", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDD ", "IdFormato" = "1", "IdPartType" = "10315", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "522   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "6"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #6: Kit = "4011391", Desc = "RACCORD", P/N = "5802440701", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDD ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "523   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "5"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #7: Kit = "4011391", Desc = "TUBE ENTREE D`HUILE ", P/N = "5801497601", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10120", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118792", "Piano" = "0", "Scaffale" = "221   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "4"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #8: Kit = "4011391", Desc = "TUBE INTARDER", P/N = "5801485401", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10231", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "0", "Scaffale" = "311   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "2"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #9: Kit = "4011391", Desc = "OPL COLLIER TUBE INT", P/N = "610033770", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "10553", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "5"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #10: Kit = "4011391", Desc = "COLLIER", P/N = "412880460", QtyTodo = "5"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10049", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "0", "Scaffale" = "221   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "6"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #11: Kit = "4011391", Desc = "DURITE", P/N = "5802920910", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10125", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "0", "Scaffale" = "213   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "4"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #12: Kit = "4011391", Desc = "DURITE", P/N = "5802920915", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10125", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192241", "Piano" = "0", "Scaffale" = "211   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #13: Kit = "4011391", Desc = "SUPPORT", P/N = "5801959084", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10360", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118444", "Piano" = "0", "Scaffale" = "124   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "2"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #14: Kit = "4011391", Desc = "SUPPORT", P/N = "5801961179", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10360", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118444", "Piano" = "0", "Scaffale" = "123   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "3"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #15: Kit = "4011391", Desc = "CONSOLE", P/N = "5801448620", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDL ", "IdFormato" = "1", "IdPartType" = "10128", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118444", "Piano" = "0", "Scaffale" = "121   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #16: Kit = "4011391", Desc = "TUBE INTERCOOLER", P/N = "5041676050", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10217", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192240", "Piano" = "0", "Scaffale" = "411   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "4"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #17: Kit = "4011391", Desc = "TUBE RETOUR D`HUILE ", P/N = "5801497604", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10222", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118559", "Piano" = "0", "Scaffale" = "522   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #18: Kit = "4011391", Desc = "TUBE DE DEGAZAGE", P/N = "5802202071", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10226", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "721   ", "Sector" = "2", "SectorAlias" = "2", "Sequence" = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #19: Kit = "4011391", Desc = "JOINT TERMO C", P/N = "5801489564", QtyTodo = "1"
09:27:12.885|Info    |PLWKAREA|172@R               |Job extradata: "Corridoio" = "KDEDK ", "IdFormato" = "1", "IdPartType" = "10530", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "322   ", "Sector" = "5", "SectorAlias" = "5", "Sequence" = "4"
09:27:12.885|Info    |PLWKAREA|172@R               |Job #20: Kit = "4011391", Desc = "REGULATEUR DE TEMPER", P/N = "5803327300", QtyTodo = "1"
