00:00:06.732|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10235", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "523   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #39: Kit = "4012393", Desc = "TUBE RETOUR COMBUSTI", P/N = "5803391486", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDG ", "IdFormato" = "1", "IdPartType" = "10258", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "511   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "7"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #40: Kit = "4012393", Desc = "SUPPORT", P/N = "5803039642", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10360", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "211   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "9"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #41: Kit = "4012393", Desc = "SILENCIEUX ROND", P/N = "5801496223", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10521", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "411   ", "Sector" = "7", "SectorAlias" = "7", "Sequence" = "7"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #42: Kit = "4012393", Desc = "TUBE SILENCIEUX 404", P/N = "5803048316", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10522", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "811   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "3"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #43: Kit = "4012393", Desc = "TUBE ARRIVEE COMBUST", P/N = "5803141122", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10240", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "722   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "4"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #44: Kit = "4012393", Desc = "TUBE ENTREE D`EAU CO", P/N = "5803141693", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10248", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192239", "Piano" = "0", "Scaffale" = "721   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #45: Kit = "4012393", Desc = "VIS", P/N = "169781250", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDE ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "723   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "13"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #46: Kit = "4012393", Desc = "TUBE FLEXIBLE", P/N = "5801493500", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10377", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "728   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "4"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #47: Kit = "4012393", Desc = "COLLIER", P/N = "410175070", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10049", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "723   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "6"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #48: Kit = "4012393", Desc = "COLLIER", P/N = "412310940", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10049", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "725   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "8"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #49: Kit = "4012393", Desc = "PATTE", P/N = "5803024158", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10297", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "811   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "10"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #50: Kit = "4012393", Desc = "COLLIER", P/N = "610035220", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10049", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "822   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "5"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #51: Kit = "4012393", Desc = "ECROU", P/N = "167502380", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10299", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "821   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "12"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #52: Kit = "4012393", Desc = "VIS", P/N = "165863350", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDJ ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118558", "Piano" = "0", "Scaffale" = "823   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "11"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #53: Kit = "4012393", Desc = "VIS", P/N = "166002250", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDDDH ", "IdFormato" = "1", "IdPartType" = "10300", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "192237", "Piano" = "0", "Scaffale" = "335   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "8"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #54: Kit = "4012393", Desc = "TUBE", P/N = "5803246075", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10289", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "622   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #55: Kit = "4012393", Desc = "TUBE FILTRE A LA POM", P/N = "5803141119", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10236", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "321   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "3"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #56: Kit = "4012393", Desc = "TUBE ARRIVEE COMBUST", P/N = "5803391489", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10251", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "311   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "5"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #57: Kit = "4012393", Desc = "TUBE COMBUSTIBLE", P/N = "5803141128", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDF ", "IdFormato" = "1", "IdPartType" = "10257", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118556", "Piano" = "0", "Scaffale" = "111   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "6"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #58: Kit = "4012393", Desc = "PETIT BLOC", P/N = "5803141733", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10027", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "923   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "10"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #59: Kit = "4012393", Desc = "RACCORD", P/N = "5803141735", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "922   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "11"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #60: Kit = "4012393", Desc = "BAGUE B.S.", P/N = "994890220", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10169", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "921   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "12"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #61: Kit = "4012393", Desc = "RACCORD", P/N = "5803141728", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "824   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "13"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #62: Kit = "4012393", Desc = "RACCORD", P/N = "5803141737", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "823   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "14"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #63: Kit = "4012393", Desc = "BAGUE B.S.", P/N = "994890180", QtyTodo = "2"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10169", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "822   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "8"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #64: Kit = "4012393", Desc = "RACCORD", P/N = "5803348478", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "KDEDE ", "IdFormato" = "1", "IdPartType" = "10010", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "0", "Scaffale" = "821   ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "7"
14:27:04.489|Info    |PLWKAREA|172@G               |Job #65: Kit = "4012393", Desc = "TUBES HP EXTERNES", P/N = "P485B000006", QtyTodo = "1"
14:27:04.489|Info    |PLWKAREA|172@G               |Job extradata: "Corridoio" = "99    ", "IdFormato" = "1", "IdPartType" = "219", "LenLabel1" = "15", "LenLabel2" = "0", "LenLabel3" = "0", "LenLabel4" = "0", "LenLabel5" = "0", "LenTot" = "15", "MainComponent" = "Y", "NumLabel" = "1", "Op" = "118443", "Piano" = "99", "Scaffale" = "99    ", "Sector" = "9", "SectorAlias" = "9", "Sequence" = "9"
14:27:04.552|Info    |PLWKAREA|172@G               |Job #0 begin
14:27:08.448|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:27:08.463|Info    |PLMASTER|192.168.70.253      |RSP: 40
14:27:18.468|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:27:18.484|Info    |PLMASTER|192.168.70.253      |RSP: 40
14:27:27.252|Info    |PLMASTER|192.168.70.253      |EVT: #201259 810101
14:27:27.268|Info    |PLWKAREA|172@R               |Job #25 completed successfully in 0.00:00:35.699
14:27:27.268|Info    |PLWKAREA|172@R               |Job #26 begin
14:27:27.284|Info    |PLMASTER|192.168.70.253      |CMD: lr2014000101
14:27:27.690|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:27:38.489|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:27:38.504|Info    |PLMASTER|192.168.70.253      |RSP: 40
14:27:39.161|Info    |PLMASTER|192.168.70.253      |EVT: #201400 810101
14:27:39.161|Info    |PLWKAREA|172@R               |Job #26 completed successfully in 0.00:00:11.892
14:27:39.176|Info    |PLWKAREA|172@R               |Job #27 begin
14:27:39.176|Info    |PLMASTER|192.168.70.253      |CMD: lr2108360101
14:27:39.598|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:27:58.509|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:27:58.524|Info    |PLMASTER|192.168.70.253      |RSP: 40
14:28:06.010|Info    |PLMASTER|192.168.70.253      |EVT: #210836 810101
14:28:06.026|Info    |PLWKAREA|172@R               |Job #27 completed successfully in 0.00:00:26.849
14:28:06.026|Info    |PLWKAREA|172@R               |Job #28 begin
14:28:06.042|Info    |PLMASTER|192.168.70.253      |CMD: lr2011610101
14:28:06.448|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:07.714|Info    |PLMASTER|192.168.70.253      |EVT: #201161 810101
14:28:07.714|Info    |PLWKAREA|172@R               |Job #28 completed successfully in 0.00:00:01.687
14:28:07.714|Info    |PLWKAREA|172@R               |Job #29 begin
14:28:07.729|Info    |PLMASTER|192.168.70.253      |CMD: lr2011570101
14:28:08.136|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:09.339|Info    |PLMASTER|192.168.70.253      |EVT: #201157 810101
14:28:09.339|Info    |PLWKAREA|172@R               |Job #29 completed successfully in 0.00:00:01.625
14:28:09.339|Info    |PLWKAREA|172@R               |Job #30 begin
14:28:09.354|Info    |PLMASTER|192.168.70.253      |CMD: lr3005430101
14:28:09.808|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:17.840|Info    |PLMASTER|192.168.70.253      |EVT: #300543 810101
14:28:17.855|Info    |PLWKAREA|172@R               |Job #30 completed successfully in 0.00:00:08.516
14:28:17.855|Info    |PLWKAREA|172@R               |Job #31 begin
14:28:17.871|Info    |PLMASTER|192.168.70.253      |CMD: lr2108980101
14:28:18.574|Info    |PLMASTER|192.168.70.253      |RSP: 80
14:28:19.184|Info    |PLMASTER|192.168.70.253      |CMD: lr2108980101
14:28:19.590|Info    |PLMASTER|192.168.70.253      |RSP: 43
14:28:26.403|Warning |PLWKAREA|172@G               |Job #30 timeout
14:28:26.403|Info    |PLMASTER|192.168.70.253      |CMD: ng210368
14:28:26.826|Info    |PLMASTER|192.168.70.253      |RSP: 100001
14:28:31.389|Info    |PLWKAREA|172                 |Restart job #30 (kit #0000066E @1G)
14:28:31.389|Info    |PLWKAREA|172@G               |Job #30 restart
14:28:31.404|Info    |PLMASTER|192.168.70.253      |CMD: lg2103680101
14:28:31.826|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:33.889|Info    |PLWKAREA|172@R               |Job #0 completed successfully in 0.00:01:43.946
14:28:33.889|Info    |PLWKAREA|172@R               |Job #1 begin
14:28:34.859|Info    |PLMASTER|192.168.70.253      |EVT: #210368 800101
14:28:34.874|Info    |PLWKAREA|172@G               |Job #30 completed successfully in 0.00:02:38.898
14:28:34.874|Info    |PLWKAREA|172@G               |Job #31 begin
14:28:34.890|Info    |PLMASTER|192.168.70.253      |CMD: lg2012420101
14:28:35.296|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:39.610|Info    |PLWKAREA|172@R               |Job #1 completed successfully in 0.00:00:05.720
14:28:39.610|Info    |PLWKAREA|172@R               |Job #2 begin
14:28:42.063|Info    |PLWKAREA|172@R               |Job #2 completed successfully in 0.00:00:02.453
14:28:42.063|Info    |PLWKAREA|172@R               |Job #3 begin
14:28:43.813|Info    |PLWKAREA|172@G               |Job #0 completed successfully in 0.00:01:39.261
14:28:43.829|Info    |PLWKAREA|172@G               |Job #1 begin
14:28:46.063|Info    |PLMASTER|192.168.70.253      |EVT: #210898 810101
14:28:46.063|Info    |PLWKAREA|172@R               |Job #31 completed successfully in 0.00:00:28.207
14:28:46.078|Info    |PLWKAREA|172@R               |Job #32 begin
14:28:46.078|Info    |PLMASTER|192.168.70.253      |CMD: lr2014450101
14:28:46.500|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:28:48.110|Info    |PLWKAREA|172@G               |Job #1 completed successfully in 0.00:00:04.281
14:28:48.110|Info    |PLWKAREA|172@G               |Job #2 begin
14:28:58.615|Info    |PLMASTER|192.168.70.253      |CMD: ka
14:28:58.646|Info    |PLMASTER|192.168.70.253      |RSP: 40
14:28:59.412|Info    |PLMASTER|192.168.70.253      |EVT: #201445 810101
14:28:59.428|Info    |PLWKAREA|172@R               |Job #32 completed successfully in 0.00:00:13.349
14:28:59.428|Info    |PLWKAREA|172@R               |Job #33 begin
14:28:59.443|Info    |PLMASTER|192.168.70.253      |CMD: lr2012910101
14:28:59.850|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:29:02.178|Info    |PLWKAREA|172@G               |Job #2 completed successfully in 0.00:00:14.067
14:29:02.178|Info    |PLWKAREA|172@G               |Job #3 begin
14:29:03.992|Info    |PLMASTER|192.168.70.253      |EVT: #201291 810101
14:29:04.007|Info    |PLWKAREA|172@R               |Job #33 completed successfully in 0.00:00:04.579
14:29:04.007|Info    |PLWKAREA|172@R               |Job #34 begin
14:29:04.054|Info    |PLMASTER|192.168.70.253      |CMD: lr2009840101
14:29:04.460|Info    |PLWKAREA|172@R               |Job #3 completed successfully in 0.00:00:22.397
14:29:04.460|Info    |PLWKAREA|172@R               |Job #4 begin
14:29:04.460|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:29:06.181|Info    |PLMASTER|192.168.70.253      |EVT: #200984 810101
14:29:06.181|Info    |PLWKAREA|172@R               |Job #34 completed successfully in 0.00:00:02.173
14:29:06.181|Info    |PLWKAREA|172@R               |Job #35 begin
14:29:06.196|Info    |PLMASTER|192.168.70.253      |CMD: lr2014820101
14:29:06.602|Info    |PLMASTER|192.168.70.253      |RSP: 03
14:29:09.072|Info    |PLWKAREA|172@R               |Job #4 completed successfully in 0.00:00:04.611
14:29:09.072|Info    |PLWKAREA|172@R               |Job #5 begin
14:29:10.494|Info    |PLMASTER|192.168.70.253      |EVT: #201242 800101
14:29:10.494|Info    |PLWKAREA|172@G               |Job #31 completed successfully in 0.00:00:35.619
14:29:10.494|Info    |PLWKAREA|172@G               |Kit #0000066E "4012290" completed successfully in 0.00:17:47.924
14:29:10.494|Info    |PLWKAREA|172@G               |Kit outcome ProcessingTime = "0.00:17:47.924", StartTimestamp = "2026-04-30 12:11:22.569 UTC", EndTimestamp = "2026-04-30 12:29:10.494 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #0: ProcessingTime = "0.00:02:20.564", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:11:22.59 UTC", EndTimestamp = "2026-04-30 12:13:43.155 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #1: ProcessingTime = "0.00:00:05.063", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:13:43.155 UTC", EndTimestamp = "2026-04-30 12:13:48.218 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #2: ProcessingTime = "0.00:00:30.436", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:13:48.218 UTC", EndTimestamp = "2026-04-30 12:14:18.654 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #3: ProcessingTime = "0.00:00:23.159", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:14:18.654 UTC", EndTimestamp = "2026-04-30 12:14:41.813 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #4: ProcessingTime = "0.00:00:05.172", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:14:41.813 UTC", EndTimestamp = "2026-04-30 12:14:46.986 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #5: ProcessingTime = "0.00:00:13.299", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:14:46.986 UTC", EndTimestamp = "2026-04-30 12:15:00.285 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #6: ProcessingTime = "0.00:00:06.922", MissingPart = "False", QtyDone = "4", StartTimestamp = "2026-04-30 12:15:00.285 UTC", EndTimestamp = "2026-04-30 12:15:07.208 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #7: ProcessingTime = "0.00:00:24.678", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:15:07.208 UTC", EndTimestamp = "2026-04-30 12:15:31.886 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #8: ProcessingTime = "0.00:00:26.898", MissingPart = "False", QtyDone = "24", StartTimestamp = "2026-04-30 12:15:31.886 UTC", EndTimestamp = "2026-04-30 12:15:58.785 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #9: ProcessingTime = "0.00:00:47.418", MissingPart = "False", QtyDone = "24", StartTimestamp = "2026-04-30 12:15:58.785 UTC", EndTimestamp = "2026-04-30 12:16:46.203 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #10: ProcessingTime = "0.00:00:58.659", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:16:46.203 UTC", EndTimestamp = "2026-04-30 12:17:44.862 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #11: ProcessingTime = "0.00:00:23.238", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:17:44.862 UTC", EndTimestamp = "2026-04-30 12:18:08.101 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #12: ProcessingTime = "0.00:00:16.002", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:18:08.101 UTC", EndTimestamp = "2026-04-30 12:18:24.104 UTC"
14:29:10.494|Info    |PLWKAREA|172@G               |Job outcome #13: ProcessingTime = "0.00:00:43.307", MissingPart = "False", QtyDone = "1", StartTimestamp = "2026-04-30 12:18:24.104 UTC", EndTimestamp = "2026-04-30 12:19:07.411 UTC"
